latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
3.4094903,-76.4563,967.0,-18000,America/Bogota,GMT-5

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm)
2022-12-06,25.4,17.3,15.40
2022-12-07,23.9,17.7,9.40
2022-12-08,23.9,18.0,26.70
2022-12-09,24.4,17.3,12.70
2022-12-10,24.2,17.1,17.00
2022-12-11,24.5,16.3,11.30
2022-12-12,23.7,16.4,12.20
2022-12-13,24.5,17.5,25.20
2022-12-14,25.2,16.9,26.60
2022-12-15,25.1,16.3,9.40
2022-12-16,25.2,16.8,33.20
2022-12-17,24.5,17.4,39.00
2022-12-18,24.4,17.6,20.20
2022-12-19,25.2,17.6,11.10
2022-12-20,25.8,18.1,7.50
2022-12-21,24.8,17.6,12.70
2022-12-22,25.5,18.3,7.00
2022-12-23,25.1,17.2,9.70
2022-12-24,23.3,17.8,9.10
2022-12-25,25.9,17.9,12.80
2022-12-26,23.3,18.3,9.80
2022-12-27,23.8,17.2,16.40
2022-12-28,24.1,17.1,17.60
2022-12-29,25.0,17.1,3.20
2022-12-30,25.5,16.8,28.30
2022-12-31,23.7,17.7,8.70
2023-01-01,23.7,16.9,13.60
2023-01-02,24.7,17.5,8.10
2023-01-03,24.1,17.2,31.40
2023-01-04,25.5,17.2,0.50
2023-01-05,25.8,16.6,10.80
2023-01-06,24.6,17.4,11.90
2023-01-07,23.9,18.2,8.40
2023-01-08,24.2,17.9,32.90
2023-01-09,23.5,17.3,16.30
2023-01-10,23.6,17.3,18.50
2023-01-11,23.3,17.6,20.90
2023-01-12,24.2,17.1,28.30
2023-01-13,24.3,17.0,21.10
2023-01-14,24.1,16.9,40.30
2023-01-15,23.6,17.0,12.30
2023-01-16,24.3,17.2,20.50
2023-01-17,24.1,16.7,14.80
2023-01-18,24.1,17.0,17.40
2023-01-19,24.5,17.5,11.20
2023-01-20,25.2,16.5,1.50
2023-01-21,24.5,17.8,2.40
2023-01-22,24.8,15.9,17.50
2023-01-23,24.8,16.6,4.70
2023-01-24,24.5,17.4,31.10
2023-01-25,24.4,16.4,16.60
2023-01-26,24.8,16.9,6.30
2023-01-27,25.6,16.8,7.80
2023-01-28,25.5,17.9,2.30
2023-01-29,25.8,17.7,3.20
2023-01-30,25.2,17.8,15.30
2023-01-31,25.1,17.2,10.80
2023-02-01,25.8,17.2,1.10
2023-02-02,24.7,16.7,2.90
2023-02-03,25.4,17.2,8.50
2023-02-04,24.8,17.1,11.70
2023-02-05,25.6,17.3,12.10
2023-02-06,25.0,16.0,5.10
2023-02-07,25.2,17.5,17.20
2023-02-08,25.7,16.6,9.00
2023-02-09,24.8,17.5,7.90
2023-02-10,25.6,17.3,8.50
2023-02-11,25.7,17.8,32.50
2023-02-12,25.0,17.8,35.00
2023-02-13,26.5,17.7,30.70
2023-02-14,24.8,17.6,32.40
2023-02-15,24.7,18.0,16.30
2023-02-16,25.8,17.9,15.70
2023-02-17,25.8,17.8,12.80
2023-02-18,25.2,18.0,5.10
2023-02-19,25.9,17.2,15.50
2023-02-20,24.0,17.3,13.20
2023-02-21,25.8,17.7,8.90
2023-02-22,24.2,18.3,8.80
2023-02-23,25.3,16.7,0.10
2023-02-24,26.1,16.2,18.00
2023-02-25,26.6,17.3,2.00
2023-02-26,26.1,17.6,5.00
2023-02-27,26.3,18.3,8.00
2023-02-28,26.8,18.2,5.20
2023-03-01,23.9,17.8,35.20
2023-03-02,26.9,17.6,18.60
2023-03-03,26.5,17.7,47.60
2023-03-04,25.6,17.8,64.30
2023-03-05,24.3,18.0,15.10
2023-03-06,24.8,17.9,29.60
2023-03-07,24.1,18.5,8.30
2023-03-08,26.1,17.9,14.20
2023-03-09,21.5,18.0,55.30
2023-03-10,26.1,16.9,6.20
2023-03-11,20.8,17.8,36.90
2023-03-12,26.1,17.7,5.70
2023-03-13,23.2,17.9,16.90
2023-03-14,23.7,18.0,20.90
2023-03-15,23.4,17.8,7.40
2023-03-16,24.3,17.6,3.90
2023-03-17,25.9,17.8,3.00
2023-03-18,24.3,17.9,17.70
2023-03-19,26.3,17.7,19.50
2023-03-20,25.9,17.2,4.30
2023-03-21,26.1,17.0,16.50
2023-03-22,26.4,17.5,4.10
2023-03-23,25.7,18.4,26.10
2023-03-24,23.6,18.2,1.80
2023-03-25,26.1,17.2,2.00
2023-03-26,25.9,18.3,29.40
2023-03-27,24.4,16.9,26.50
2023-03-28,25.4,17.5,11.80
2023-03-29,25.5,18.1,24.50
2023-03-30,25.7,18.8,12.30
2023-03-31,25.1,18.1,19.00
2023-04-01,25.6,17.2,44.30
2023-04-02,24.3,18.1,28.90
2023-04-03,25.8,16.9,17.10
2023-04-04,23.7,17.6,7.20
2023-04-05,27.7,17.9,9.00
2023-04-06,23.1,18.2,12.00
2023-04-07,24.6,17.7,3.40
2023-04-08,27.0,17.9,3.10
2023-04-09,27.4,18.0,1.80
2023-04-10,26.4,17.9,38.20
2023-04-11,25.5,17.3,26.90
2023-04-12,25.3,17.4,13.50
2023-04-13,25.0,17.2,36.70
2023-04-14,23.8,18.1,27.20
2023-04-15,24.9,17.4,36.00
2023-04-16,21.6,18.4,45.30
2023-04-17,25.0,17.7,14.10
2023-04-18,26.5,18.0,1.40
2023-04-19,27.2,17.1,2.50
2023-04-20,24.1,18.7,21.90
2023-04-21,23.6,18.1,4.70
2023-04-22,24.7,17.8,11.10
2023-04-23,24.8,17.6,2.20
2023-04-24,24.9,16.6,0.10
2023-04-25,27.4,18.0,0.00
2023-04-26,26.3,18.1,17.30
2023-04-27,24.6,18.1,12.20
2023-04-28,26.5,16.9,18.60
2023-04-29,22.7,17.7,42.90
2023-04-30,24.6,17.4,21.40
2023-05-01,24.5,16.9,9.10
2023-05-02,26.8,18.3,1.50
2023-05-03,27.4,19.1,4.50
2023-05-04,27.3,17.6,13.80
2023-05-05,27.8,19.0,21.50
2023-05-06,25.9,18.4,46.70
2023-05-07,26.2,18.1,12.50
2023-05-08,27.9,18.2,2.80
2023-05-09,26.9,19.5,30.10
2023-05-10,23.2,18.5,62.80
2023-05-11,26.9,18.0,11.10
2023-05-12,27.2,18.2,6.80
2023-05-13,26.8,18.7,51.10
2023-05-14,26.5,18.5,60.50
2023-05-15,23.5,18.5,63.30
2023-05-16,23.4,17.5,24.90
2023-05-17,27.3,18.2,3.10
2023-05-18,26.9,19.4,17.20
2023-05-19,24.7,19.0,28.10
2023-05-20,24.2,18.7,42.30
2023-05-21,26.3,18.8,23.30
2023-05-22,25.3,19.2,21.70
2023-05-23,25.2,19.6,10.70
2023-05-24,26.0,18.6,8.50
2023-05-25,25.3,18.3,14.10
2023-05-26,23.4,18.2,22.00
2023-05-27,24.3,18.1,31.30
2023-05-28,25.0,18.3,51.10
2023-05-29,25.9,17.8,4.70
2023-05-30,24.5,18.1,25.30
2023-05-31,25.5,18.2,15.40
2023-06-01,22.8,17.6,56.60
2023-06-02,25.7,17.3,22.00
2023-06-03,26.7,18.2,13.00
2023-06-04,25.3,17.9,40.50
2023-06-05,26.0,17.2,23.20
2023-06-06,25.4,17.9,62.90
2023-06-07,25.8,16.4,9.00
2023-06-08,24.1,17.2,40.40
2023-06-09,24.6,18.2,46.60
2023-06-10,25.0,17.4,30.30
2023-06-11,25.5,17.3,5.90
2023-06-12,26.4,18.1,25.00
2023-06-13,26.8,17.9,8.20
2023-06-14,26.2,19.5,17.60
2023-06-15,26.9,18.6,28.80
2023-06-16,25.9,17.4,39.50
2023-06-17,24.8,17.3,3.60
2023-06-18,27.6,17.1,0.00
2023-06-19,27.7,16.8,0.00
2023-06-20,27.6,19.0,0.10
2023-06-21,27.1,18.3,8.50
2023-06-22,26.3,18.6,12.70
2023-06-23,25.1,17.1,31.70
2023-06-24,25.4,17.6,25.30
2023-06-25,24.0,18.6,32.20
2023-06-26,25.0,16.8,24.70
2023-06-27,26.0,16.3,10.90
2023-06-28,25.8,18.2,2.40
2023-06-29,27.7,18.9,18.30
2023-06-30,27.0,19.0,35.10
2023-07-01,26.2,18.1,43.30
2023-07-02,23.2,18.4,53.50
2023-07-03,24.6,17.8,30.30
2023-07-04,25.2,17.8,16.20
2023-07-05,25.7,18.0,19.00
2023-07-06,24.3,18.4,62.30
2023-07-07,23.1,17.8,34.70
2023-07-08,24.1,17.5,18.60
2023-07-09,25.7,18.0,21.10
2023-07-10,26.4,17.2,16.70
2023-07-11,25.6,18.7,38.00
2023-07-12,25.3,18.2,4.10
2023-07-13,26.5,18.3,20.80
2023-07-14,25.3,19.1,33.00
2023-07-15,25.6,17.4,21.20
2023-07-16,26.3,18.1,30.30
2023-07-17,25.1,18.6,49.90
2023-07-18,26.1,18.3,19.20
2023-07-19,27.7,18.4,0.00
2023-07-20,27.6,18.8,0.00
2023-07-21,26.4,18.8,4.70
2023-07-22,26.3,18.4,31.70
2023-07-23,26.2,18.9,8.50
2023-07-24,27.1,17.1,26.60
2023-07-25,25.7,18.3,32.30
2023-07-26,26.5,17.9,18.90
2023-07-27,27.3,17.9,4.50
2023-07-28,27.5,18.3,13.70
2023-07-29,27.8,18.5,37.70
2023-07-30,26.2,18.7,37.00
2023-07-31,25.8,17.5,12.30
2023-08-01,26.9,18.1,2.60
2023-08-02,26.9,18.0,2.00
2023-08-03,25.9,17.9,19.80
2023-08-04,27.9,19.1,11.20
2023-08-05,26.6,17.6,0.70
2023-08-06,26.7,19.2,31.00
2023-08-07,26.3,18.1,38.90
2023-08-08,27.6,18.5,1.30
2023-08-09,26.7,18.4,4.50
2023-08-10,27.2,18.5,27.10
2023-08-11,27.3,18.4,30.20
2023-08-12,26.4,19.0,28.20
2023-08-13,22.8,18.6,40.30
2023-08-14,26.4,17.2,29.70
2023-08-15,23.0,18.2,20.40
2023-08-16,26.1,17.3,11.20
2023-08-17,27.0,17.8,12.70
2023-08-18,26.2,18.1,12.80
2023-08-19,26.9,19.1,21.20
2023-08-20,26.2,19.7,35.70
2023-08-21,24.7,19.4,51.20
2023-08-22,24.4,18.7,43.40
2023-08-23,25.5,17.4,1.00
2023-08-24,23.8,17.4,14.50
2023-08-25,26.0,18.2,3.50
2023-08-26,27.6,17.3,5.50
2023-08-27,27.6,16.8,3.40
2023-08-28,27.5,18.3,10.80
2023-08-29,27.2,18.8,11.40
2023-08-30,28.6,18.1,4.80
2023-08-31,27.9,17.9,0.60
2023-09-01,28.9,19.4,1.80
2023-09-02,26.6,18.7,4.50
2023-09-03,26.8,18.0,18.50
2023-09-04,26.2,18.4,25.50
2023-09-05,27.1,18.0,13.50
2023-09-06,27.6,19.3,9.80
2023-09-07,27.6,18.2,5.80
2023-09-08,27.2,18.3,36.50
2023-09-09,24.5,18.6,47.70
2023-09-10,26.4,18.5,58.00
2023-09-11,26.6,18.2,19.10
2023-09-12,27.3,18.6,7.60
2023-09-13,27.0,18.2,37.00
2023-09-14,26.5,18.3,21.70
2023-09-15,27.3,18.8,21.10
2023-09-16,26.8,18.8,1.70
2023-09-17,27.5,18.4,24.40
2023-09-18,27.2,19.8,23.90
2023-09-19,27.5,17.9,51.10
2023-09-20,27.1,18.9,23.60
2023-09-21,28.3,18.8,0.00
2023-09-22,27.8,19.6,3.50
2023-09-23,26.8,18.3,6.60
2023-09-24,25.6,18.1,10.00
2023-09-25,26.8,19.1,19.80
2023-09-26,27.3,19.0,10.90
2023-09-27,28.3,19.1,14.20
2023-09-28,24.6,18.5,15.30
2023-09-29,28.3,17.7,14.00
2023-09-30,27.7,19.5,36.00
2023-10-01,27.4,18.8,50.90
2023-10-02,27.8,18.9,12.50
2023-10-03,26.0,19.3,11.80
2023-10-04,25.3,18.6,23.90
2023-10-05,25.6,18.5,11.90
2023-10-06,26.3,19.2,1.10
2023-10-07,28.3,19.3,21.50
2023-10-08,25.4,19.2,27.40
2023-10-09,27.2,19.4,0.00
2023-10-10,27.4,19.3,37.70
2023-10-11,28.3,19.8,15.50
2023-10-12,26.6,19.1,28.70
2023-10-13,27.4,17.2,18.70
2023-10-14,25.6,17.9,16.90
2023-10-15,25.2,18.1,34.60
2023-10-16,26.4,17.9,42.00
2023-10-17,26.3,18.3,10.10
2023-10-18,27.4,18.6,23.70
2023-10-19,26.0,19.3,20.90
2023-10-20,22.7,18.9,30.30
2023-10-21,24.7,17.4,1.90
2023-10-22,25.2,18.7,3.40
2023-10-23,27.4,19.1,16.40
2023-10-24,25.5,18.8,12.60
2023-10-25,25.0,18.8,5.90
2023-10-26,24.3,18.9,16.50
2023-10-27,25.6,17.7,2.60
2023-10-28,22.9,16.9,1.30
2023-10-29,25.9,16.5,0.00
2023-10-30,26.1,17.8,9.70
2023-10-31,25.2,18.6,14.20
2023-11-01,25.6,19.1,22.70
2023-11-02,25.6,18.1,1.40
2023-11-03,26.4,17.9,20.80
2023-11-04,25.9,19.2,10.00
2023-11-05,24.5,19.2,24.20
2023-11-06,24.5,18.8,26.70
2023-11-07,26.1,18.9,10.70
2023-11-08,27.1,18.5,7.30
2023-11-09,28.1,19.5,24.20
2023-11-10,27.0,19.5,25.60
2023-11-11,25.8,19.0,34.40
2023-11-12,23.6,19.0,42.50
2023-11-13,26.7,18.9,6.90
2023-11-14,26.2,19.0,14.20
2023-11-15,25.2,19.3,23.80
2023-11-16,27.9,19.2,5.20
2023-11-17,26.2,18.6,12.40
2023-11-18,24.3,18.9,63.90
2023-11-19,25.4,18.4,14.80
2023-11-20,25.4,18.1,16.70
2023-11-21,24.3,18.2,4.80
2023-11-22,25.6,18.9,23.00
2023-11-23,25.4,18.3,19.70
2023-11-24,24.2,18.5,48.40
2023-11-25,24.3,18.0,15.10
2023-11-26,26.3,18.3,8.00
2023-11-27,26.4,19.5,14.50
2023-11-28,25.8,18.7,9.30
2023-11-29,25.8,17.7,8.00
2023-11-30,26.0,18.3,5.00
2023-12-01,26.6,18.5,6.20
2023-12-02,27.3,18.8,3.80
2023-12-03,27.9,18.8,5.00
2023-12-04,26.4,19.0,1.90
2023-12-05,26.4,18.7,14.20
2023-12-06,24.1,18.7,22.90
2023-12-07,26.4,18.7,9.40
2023-12-08,26.7,17.6,2.70
2023-12-09,26.8,19.1,9.00
2023-12-10,24.9,19.3,17.50
2023-12-11,28.0,18.6,8.70
2023-12-12,26.8,18.2,16.20
2023-12-13,26.2,19.1,4.00
2023-12-14,27.1,18.9,21.70
2023-12-15,24.5,19.6,27.70
2023-12-16,24.4,18.9,32.30
2023-12-17,25.9,19.5,11.20
2023-12-18,25.9,18.8,14.80
2023-12-19,25.0,19.2,11.60
2023-12-20,26.3,18.9,6.40
2023-12-21,27.5,19.1,4.90
2023-12-22,28.4,20.0,22.10
2023-12-23,25.7,19.6,19.60
2023-12-24,26.1,18.9,29.60
2023-12-25,25.2,19.2,21.40
2023-12-26,25.0,19.5,6.90
2023-12-27,25.0,18.6,19.70
2023-12-28,24.7,18.6,25.80
2023-12-29,25.9,18.2,8.60
2023-12-30,24.4,18.3,7.90
2023-12-31,26.1,18.6,16.20
